"Gemeindenummer","Gemeindename","Fläche","Einwohner","Baulandpreis","Grünlandpreis"
"20901.0","Bad St. Leonhard im Lavanttal","111,89","4.337","53,37","2,55"
"20905.0","Frantschach-St. Gertraud","100,99","2.558","47,82","1,89"
"20909.0","Lavamünd","93,72","2.877","29,52","5,47"
"20911.0","Preitenegg","68,41","927.0","31,20","3,02"
"20912.0","Reichenfels","87,29","1.794","37,63","2,49"
"20913.0","St. Andrä","113,64","9.859","38,91","4,53"
"20914.0","St. Georgen im Lavanttal","72,39","1.968","32,02","3,91"
"20918.0","St. Paul im Lavanttal","47,48","3.285","40,00","4,98"
"20923.0","Wolfsberg","278,79","25.012","62,15","3,84"
